Order_ID,Order_Date,Platform,Customer_ID,Product,Price,Quantity,Discount,Revenue,Country
22c2ae16,2024-04-17,Amazon,572d84,Monitor,1084.86,2,0.22,1692.38,Latvia
2816e751,2024-12-03,eBay,1ac5a3,Headphones,547.7,1,0.05,520.32,Isle of Man
4d924e53,2024-09-20,Amazon,bec500,Camera,1367.51,2,0.01,2707.67,Western Sahara
e4cc1143,2024-07-27,Shopify,cfac90,Tablet,1108.02,2,0.14,1905.79,United States Minor Outlying Islands
1c82ae9e,2024-09-13,eBay,1bba81,Headphones,504.44,4,0.26,1493.14,Moldova
a9e5d21b,2024-05-07,eBay,b65d50,Headphones,1168.57,4,0.05,4440.57,Netherlands
cd1c5533,2024-09-10,Amazon,e357b0,Tablet,1651.99,3,0.0,4955.97,Denmark
dfc28eb6,2024-11-30,eBay,1d2929,Smartwatch,105.71,1,0.03,102.54,Dominican Republic
98eb92d5,2024-08-02,eBay,a31a6b,Tablet,1280.16,1,0.11,1139.34,Isle of Man
be89bd05,2024-11-07,Shopify,985e0f,Headphones,731.69,2,0.17,1214.61,Dominican Republic
792e4254,2024-05-16,eBay,6bdb31,Monitor,620.71,4,0.06,2333.87,Korea
788c6d89,2024-07-07,Shopify,d4ca82,Camera,815.55,4,0.24,2479.27,Jamaica
e9d6a66b,2024-09-10,Amazon,1ee1a3,Camera,716.94,1,0.23,552.04,Albania
ccadd996,2024-04-30,eBay,a846eb,Monitor,1672.87,3,0.21,3964.7,India
aeb0e087,2024-06-26,Shopify,dbef7f,Monitor,585.86,4,0.15,1991.92,Thailand
aad58ce1,2024-11-10,Amazon,4ae031,Smartwatch,1479.65,3,0.11,3950.67,Belarus
617c604a,2024-11-23,eBay,917678,Laptop,233.42,1,0.11,207.74,Macao
e78f7f55,2024-12-25,Amazon,fa4ec6,Tablet,1905.22,1,0.15,1619.44,Bolivia
f2d7a0f3,2024-11-22,eBay,b06873,Camera,1263.52,3,0.02,3714.75,Benin
310d9a3b,2024-10-23,Amazon,26c4a4,Monitor,1428.1,4,0.2,4569.92,Micronesia
7f69a5ff,2024-07-13,Amazon,f0bdd6,Tablet,631.18,1,0.11,561.75,Heard Island and McDonald Islands
e0dbd14d,2024-10-14,Shopify,27cb0b,Camera,853.59,2,0.07,1587.68,Belize
544441d8,2024-07-21,Amazon,f77cd7,Monitor,486.37,1,0.08,447.46,Sri Lanka
fe2af18a,2024-04-15,eBay,988e43,Camera,1868.45,4,0.05,7100.11,Anguilla
f71f6d10,2024-10-27,eBay,fca529,Smartwatch,1001.8,2,0.27,1462.63,Madagascar
4d1758ff,2024-08-26,Shopify,edb893,Laptop,1279.37,1,0.05,1215.4,Algeria
f5346320,2024-07-29,eBay,220330,Laptop,1481.83,4,0.26,4386.22,Jersey
3c8074fd,2024-04-18,eBay,f0a0a9,Monitor,773.66,4,0.17,2568.55,France
236e0aaf,2024-09-25,eBay,12960d,Camera,1454.2,1,0.26,1076.11,Mauritius
b66d54e6,2024-03-29,Amazon,bd2760,Smartwatch,1368.19,4,0.14,4706.57,Mali
c4c27c17,2024-10-26,Amazon,4f2b3b,Smartphone,1426.04,3,0.28,3080.25,Uganda
64395a64,2024-07-14,eBay,19b5a2,Tablet,1004.0,2,0.06,1887.52,France
67060e98,2024-09-10,Shopify,cba368,Tablet,796.73,3,0.17,1983.86,Belarus
59d56fcd,2024-07-12,Amazon,9449a0,Headphones,483.06,1,0.04,463.74,Iraq
6448a9e9,2024-06-06,Shopify,e83df1,Smartwatch,1658.02,3,0.13,4327.43,Yemen
e3b3589b,2024-07-20,eBay,04fbba,Camera,1236.28,1,0.17,1026.11,Mali
a18affd5,2024-03-30,eBay,b36e7f,Headphones,916.49,1,0.18,751.52,San Marino
4a9c0204,2024-12-20,Amazon,9b1a87,Monitor,1890.79,4,0.11,6731.21,Somalia
a337ef14,2024-02-26,eBay,463cbb,Camera,143.29,4,0.02,561.7,Malta
a34dca60,2024-05-07,Amazon,9cfc3a,Headphones,1707.84,1,0.2,1366.27,Djibouti
65a9b380,2024-11-30,eBay,3a42f2,Laptop,1995.29,2,0.15,3391.99,Nigeria
feaf83e4,2024-06-01,eBay,81c504,Tablet,1779.54,2,0.04,3416.72,Barbados
a6ac180d,2024-02-22,Amazon,1c2ab5,Camera,1630.35,2,0.28,2347.7,Togo
9cf1d612,2024-05-28,Amazon,4cfeed,Headphones,779.9,3,0.29,1661.19,Isle of Man
755889e5,2024-03-22,Amazon,bc6541,Laptop,501.06,1,0.26,370.78,Denmark
9d06e3e7,2024-05-01,eBay,7e30bd,Smartwatch,1482.96,4,0.25,4448.88,Puerto Rico
80123801,2024-05-31,eBay,0dcc28,Headphones,643.92,3,0.03,1873.81,South Africa
d8529fcd,2024-09-10,Shopify,a276cd,Monitor,393.28,3,0.3,825.89,Oman
d8efb6c0,2024-11-21,Amazon,cca090,Monitor,1583.73,4,0.12,5574.73,Poland
9bc2d58a,2024-09-08,eBay,5176bf,Monitor,659.46,1,0.05,626.49,New Zealand
f368831d,2024-11-23,eBay,d4681f,Camera,1833.16,3,0.24,4179.6,Panama
dbd95624,2024-05-17,Amazon,ad636f,Tablet,1689.23,1,0.07,1570.98,Korea
f5576d5e,2024-02-29,Shopify,884840,Headphones,1702.9,1,0.16,1430.44,Congo
4ac1852d,2024-02-11,Amazon,ac1c89,Smartwatch,1554.56,1,0.04,1492.38,Swaziland
004e4ed5,2024-08-02,Shopify,c497d3,Headphones,1767.72,4,0.14,6080.96,Pitcairn Islands
ffe68a62,2024-12-21,eBay,89f8c1,Tablet,1621.21,1,0.17,1345.6,Saint Pierre and Miquelon
8fb4cbbb,2024-07-03,Shopify,e6e2b7,Laptop,1224.9,3,0.13,3196.99,Qatar
b15e2931,2024-07-09,eBay,bd4f81,Tablet,626.85,4,0.02,2457.25,Puerto Rico
3f3f105c,2024-02-14,Amazon,fa3444,Monitor,1782.01,4,0.15,6058.83,Lithuania
12d0e2c4,2024-12-09,Amazon,87d06a,Camera,1689.18,3,0.14,4358.08,Lesotho
426e0143,2024-09-02,Amazon,55b71f,Laptop,972.11,4,0.08,3577.36,Qatar
a4ede7bd,2024-11-18,Shopify,a9f7fe,Camera,126.2,3,0.28,272.59,Tunisia
c5f01125,2024-04-04,eBay,012d8f,Monitor,1295.16,2,0.13,2253.58,Papua New Guinea
85bdc61d,2024-10-30,Amazon,2fa00c,Smartphone,148.66,3,0.26,330.03,Mongolia
67ca9a3a,2024-10-28,Amazon,f1658d,Tablet,1856.25,4,0.03,7202.25,Monaco
3fabb572,2024-12-21,eBay,6ab0c2,Tablet,1925.18,3,0.1,5197.99,United States Minor Outlying Islands
6767dfe6,2025-01-08,Amazon,041f06,Smartwatch,419.51,2,0.05,797.07,Aruba
853080ed,2024-07-03,eBay,547bd8,Headphones,1368.96,1,0.12,1204.68,Burkina Faso
d1b948a3,2024-09-24,eBay,361cb5,Laptop,229.92,1,0.03,223.02,Korea
467d9e16,2024-06-18,eBay,fe24e9,Camera,1472.56,1,0.13,1281.13,Uganda
2a70ba4a,2024-05-13,eBay,7f4d0d,Laptop,727.21,4,0.11,2588.87,Central African Republic
3fa8ba07,2024-04-15,eBay,a650c2,Smartwatch,1378.05,2,0.07,2563.17,Christmas Island
69f478b7,2024-08-04,Shopify,8611e8,Smartwatch,777.11,3,0.19,1888.38,American Samoa
53c12e9e,2024-10-07,Amazon,9ef790,Camera,333.86,3,0.29,711.12,Argentina
d7f3dd78,2024-08-15,Shopify,ba7748,Headphones,841.91,3,0.06,2374.19,India
88025a2a,2024-09-04,Amazon,b355cc,Camera,269.71,3,0.21,639.21,Norway
2bbf0607,2025-01-09,Shopify,1c1082,Camera,1174.92,4,0.22,3665.75,Heard Island and McDonald Islands
60a7feb1,2024-12-18,eBay,e533d4,Monitor,129.86,4,0.15,441.52,Niue
5fe72306,2024-04-30,Amazon,86ee45,Headphones,1078.27,2,0.27,1574.27,Poland
db787a8e,2024-09-06,Amazon,355138,Tablet,1778.42,3,0.29,3788.03,Bermuda
af901934,2024-05-05,Shopify,00fd16,Monitor,1683.85,1,0.11,1498.63,Brazil
2493f83b,2024-07-19,Shopify,554967,Smartphone,1771.42,4,0.2,5668.54,Saint Barthelemy
8697fe0c,2024-05-22,Amazon,7e283f,Headphones,1848.0,2,0.2,2956.8,Gabon
607e569a,2024-02-04,Shopify,07cad8,Smartwatch,253.83,2,0.12,446.74,Hong Kong
f240a376,2024-05-28,Shopify,0fdf89,Monitor,301.06,4,0.1,1083.82,Belize
279be73b,2024-09-09,Shopify,98ba63,Headphones,1136.16,1,0.28,818.04,French Southern Territories
c03bf269,2024-03-30,eBay,df184a,Laptop,1793.25,1,0.24,1362.87,Bhutan
b68c49e5,2024-02-09,eBay,837064,Camera,1949.98,3,0.03,5674.44,Spain
78dfcda3,2024-10-30,Shopify,69eb11,Smartphone,140.21,4,0.04,538.41,Algeria
fe7d8253,2024-11-26,Shopify,e83637,Tablet,743.76,1,0.28,535.51,Slovenia
9d264f6e,2024-07-19,eBay,e735cb,Camera,465.14,4,0.02,1823.35,Luxembourg
66e84522,2024-11-09,eBay,8d5bba,Laptop,1524.13,2,0.21,2408.13,Vanuatu
7b52ca28,2024-10-09,Amazon,8a6e18,Laptop,1298.38,2,0.07,2414.99,Turkmenistan
11533a12,2025-01-25,Amazon,35e9a6,Smartphone,283.78,2,0.01,561.88,Madagascar
b2fc9900,2024-09-12,eBay,18f76d,Tablet,992.87,4,0.02,3892.05,Montserrat
bc2596da,2024-04-30,Shopify,f3c4bb,Smartwatch,1386.61,3,0.11,3702.25,Morocco
d0e7dd98,2024-05-27,Shopify,5d025c,Monitor,1569.06,3,0.02,4613.04,Latvia
69fc60b9,2024-12-04,Shopify,5ec704,Tablet,89.1,1,0.18,73.06,Yemen
42cadd08,2024-07-01,Shopify,a4b5a1,Headphones,1786.42,4,0.19,5788.0,Slovakia (Slovak Republic)
f753bdc5,2024-10-02,Amazon,6e336b,Laptop,1160.1,3,0.11,3097.47,Uganda
7a7d1258,2024-09-10,eBay,2e5695,Headphones,1633.22,4,0.22,5095.65,Tajikistan
d4362437,2025-01-21,Shopify,e6d7ab,Smartwatch,1625.48,3,0.15,4144.97,Czech Republic
406836eb,2024-10-21,Amazon,884be6,Headphones,420.21,2,0.13,731.17,Costa Rica
c2d2e107,2025-01-19,Shopify,a2bd78,Tablet,264.84,2,0.12,466.12,Albania
10d29be9,2024-08-28,eBay,a511a8,Headphones,1456.51,1,0.13,1267.16,Cape Verde
5e786871,2024-08-27,Amazon,6bed41,Smartwatch,355.03,2,0.29,504.14,Comoros
f23e6eb8,2025-01-14,eBay,09eb3b,Smartwatch,1707.38,3,0.2,4097.71,Canada
8d1f3d52,2024-05-06,eBay,e8eb3d,Smartwatch,1466.07,1,0.09,1334.12,Pitcairn Islands
73b6f8f3,2024-09-24,Amazon,93db1a,Tablet,1691.56,1,0.22,1319.42,Jersey
1352d70f,2024-11-06,Amazon,ee1c4e,Smartwatch,633.07,2,0.1,1139.53,Suriname
1f638320,2024-06-07,Amazon,971d51,Laptop,667.37,4,0.04,2562.7,Israel
52996b6f,2024-05-20,Amazon,dc35ea,Camera,1358.88,2,0.14,2337.27,Congo
65a5cd3f,2024-03-13,Amazon,2f7424,Smartwatch,111.32,2,0.23,171.43,Central African Republic
086c0730,2024-02-13,Amazon,915cb5,Headphones,1466.67,1,0.11,1305.34,Antigua and Barbuda
b6f696f0,2024-07-24,Amazon,3b7a23,Monitor,1679.78,2,0.26,2486.07,India
97217224,2024-04-09,Shopify,a2d0e4,Headphones,859.57,3,0.12,2269.26,Paraguay
23fd385f,2024-09-09,eBay,5aca39,Monitor,1541.51,1,0.1,1387.36,Vietnam
a23518fb,2025-01-21,Amazon,2187db,Headphones,390.49,2,0.3,546.69,Greece
3df01bad,2024-07-30,Shopify,3b7cfb,Tablet,678.41,4,0.14,2333.73,Svalbard & Jan Mayen Islands
14524488,2024-10-01,Shopify,29b868,Headphones,1949.89,3,0.24,4445.75,Uruguay
43cbb03f,2024-10-09,Shopify,ee8207,Tablet,1973.34,4,0.24,5998.95,Mongolia
404e4455,2024-07-25,eBay,f69490,Tablet,1049.58,3,0.28,2267.09,Gibraltar
7ba39a72,2024-09-19,Amazon,a4c96f,Smartwatch,1871.83,4,0.03,7262.7,United Arab Emirates
ee458ef4,2024-06-26,Shopify,11fe7f,Laptop,1069.32,2,0.08,1967.55,United States Virgin Islands
103939b1,2024-11-03,eBay,5ecba6,Monitor,618.6,3,0.23,1428.97,Tuvalu
e402f1ca,2024-10-01,eBay,c43211,Smartwatch,570.45,1,0.17,473.47,Hong Kong
7d0aaac7,2024-06-12,eBay,4bddee,Smartwatch,1862.54,1,0.17,1545.91,Venezuela
3293d84c,2025-02-02,Shopify,ebdb93,Camera,386.27,4,0.05,1467.83,Mozambique
4eacc8de,2024-04-03,Amazon,7f0b88,Tablet,1180.28,4,0.08,4343.43,Georgia
2f5ed004,2024-04-23,Shopify,efb087,Tablet,1133.27,4,0.16,3807.79,Greece
83267ee9,2024-06-10,Shopify,3e3288,Monitor,1492.26,3,0.08,4118.64,Korea
a98971e4,2024-03-08,Amazon,82ea9a,Headphones,1023.52,1,0.06,962.11,Norfolk Island
3ab4ef9b,2024-08-28,Amazon,0c4a56,Headphones,580.96,2,0.03,1127.06,Faroe Islands
695e01a5,2024-03-09,Amazon,7ffdf6,Smartwatch,380.32,3,0.05,1083.91,Brunei Darussalam
89151b2b,2024-05-23,eBay,60efb7,Smartphone,1260.6,4,0.23,3882.65,Uganda
7a21eb83,2024-04-07,Amazon,4d56cb,Smartphone,1452.03,1,0.22,1132.58,Kuwait
6f3b9883,2024-11-29,Shopify,b92d27,Headphones,1160.57,4,0.01,4595.86,Portugal
632b5b09,2024-08-10,Amazon,2753f3,Smartphone,1489.78,2,0.06,2800.79,Moldova
99101cc1,2024-10-11,Shopify,2cb807,Camera,325.97,2,0.17,541.11,Mali
f48e7533,2024-11-11,eBay,a6113c,Headphones,1770.82,1,0.1,1593.74,Sierra Leone
c9be06f7,2024-03-10,Shopify,4f1853,Tablet,1185.67,3,0.25,2667.76,Jordan
21059063,2024-12-11,Shopify,17a793,Smartwatch,297.35,2,0.24,451.97,Burundi
1a441513,2025-01-03,Amazon,b8d95f,Laptop,950.75,2,0.27,1388.1,New Zealand
bb027e22,2024-12-08,Amazon,14872c,Smartwatch,1697.34,2,0.17,2817.58,Cambodia
5561b124,2024-11-29,Shopify,1635f0,Headphones,1800.25,2,0.11,3204.44,India
58f26b42,2024-10-09,Amazon,42ef95,Camera,566.07,4,0.18,1856.71,Korea
5939fc23,2024-06-04,eBay,474130,Headphones,1436.97,4,0.03,5575.44,Saint Barthelemy
57c9ec07,2024-09-22,eBay,d3fe3d,Smartwatch,244.97,3,0.0,734.91,Kenya
a8720fb1,2024-04-13,Amazon,44aea2,Camera,115.41,1,0.01,114.26,San Marino
804b5495,2024-08-21,eBay,3695cc,Camera,1142.78,1,0.12,1005.65,Hungary
d7526fe8,2024-07-21,Amazon,bdc55c,Camera,1404.91,1,0.07,1306.57,Costa Rica
049961d5,2024-09-27,Shopify,922854,Monitor,1601.78,2,0.05,3043.38,Malta
ea8a83be,2024-08-16,Shopify,f3ec58,Headphones,713.42,4,0.18,2340.02,Panama
7d94aefc,2024-03-11,eBay,c3ce63,Smartphone,62.72,4,0.3,175.62,Bolivia
79173e1a,2024-06-09,Amazon,dc0864,Smartphone,985.06,3,0.05,2807.42,Tajikistan
a218f792,2024-09-01,Amazon,158137,Headphones,80.91,1,0.16,67.96,Italy
de3d8c80,2024-04-22,eBay,b39176,Headphones,229.37,4,0.04,880.78,Bermuda
09446095,2024-05-17,Shopify,e86b91,Monitor,687.04,3,0.28,1484.01,Venezuela
4ec42a72,2024-12-27,eBay,53597f,Smartphone,902.49,1,0.09,821.27,Palau
e29d370f,2024-10-13,Shopify,0cac59,Headphones,594.97,2,0.26,880.56,Puerto Rico
ae5d94ed,2024-07-30,Amazon,ec3120,Headphones,1184.64,4,0.08,4359.48,Tunisia
158db80c,2024-05-22,Shopify,fe5821,Monitor,157.93,4,0.24,480.11,British Virgin Islands
691fd92a,2024-02-22,eBay,00d0fe,Monitor,331.93,1,0.06,312.01,Palau
5eb6f80b,2024-07-30,Amazon,7c8734,Smartwatch,1405.75,2,0.09,2558.46,Austria
9af932fa,2025-01-14,eBay,82243a,Monitor,327.17,2,0.06,615.08,Aruba
f3b6cd48,2025-01-29,eBay,41d039,Laptop,1297.56,4,0.08,4775.02,North Macedonia
d504aa65,2024-06-05,Shopify,10cd87,Smartphone,156.64,1,0.25,117.48,South Africa
2bdaadff,2024-02-10,eBay,0050b7,Smartwatch,844.4,3,0.19,2051.89,Honduras
a734e694,2024-02-19,Shopify,99b700,Laptop,395.95,4,0.12,1393.74,Mauritania
e94217b7,2024-12-11,Amazon,225806,Headphones,263.79,2,0.29,374.58,Greece
fec2c988,2024-03-14,Shopify,c3af9e,Headphones,1155.71,3,0.14,2981.73,Tajikistan
63159494,2025-01-19,Amazon,b0df4a,Smartwatch,1860.25,1,0.29,1320.78,Guernsey
b0e384c9,2024-02-04,Shopify,cbb6e4,Monitor,156.83,2,0.06,294.84,Dominica
28ec4e54,2024-04-25,eBay,47f4e7,Camera,872.03,3,0.27,1909.75,Tuvalu
840bdba3,2024-06-01,Shopify,97211c,Camera,1429.69,4,0.0,5718.76,Malawi
ea752a37,2024-11-19,Shopify,0de881,Headphones,952.24,2,0.16,1599.76,Cayman Islands
04e24fa3,2024-03-25,Amazon,d9ed4b,Camera,1622.67,1,0.13,1411.72,Cook Islands
01397842,2024-12-09,eBay,23039d,Tablet,400.31,2,0.16,672.52,Niue
ac3a72f6,2024-10-01,Shopify,24d662,Smartwatch,1921.21,4,0.17,6378.42,Jersey
a64910e2,2024-11-25,eBay,97a0a3,Laptop,801.07,1,0.12,704.94,Comoros
abc743d2,2024-12-01,Shopify,03caa8,Smartwatch,716.06,4,0.3,2004.97,Antarctica (the territory South of 60 deg S)
91b69f90,2024-02-11,Shopify,77f960,Smartphone,1755.48,3,0.29,3739.17,Bolivia
0a302e0b,2024-05-22,eBay,075ce8,Monitor,1149.54,2,0.29,1632.35,Greenland
510f3587,2024-02-04,Shopify,6acc81,Monitor,1057.07,4,0.29,3002.08,Ghana
e612d633,2024-05-08,eBay,13133f,Smartwatch,1467.61,3,0.24,3346.15,Turks and Caicos Islands
f5dee6a8,2024-12-11,Shopify,68ffaa,Headphones,1180.68,1,0.3,826.48,Ghana
896f2381,2024-08-13,Amazon,9a3628,Headphones,366.91,1,0.27,267.84,Saint Martin
b15b0c49,2024-12-01,eBay,415c6b,Tablet,1364.69,3,0.12,3602.78,Fiji
a0dec81f,2024-09-20,Shopify,7ac975,Tablet,310.26,3,0.24,707.39,Solomon Islands
4fc69d86,2024-10-12,Shopify,956eb2,Monitor,1621.42,1,0.27,1183.64,Northern Mariana Islands
e6486f81,2024-10-29,Amazon,378d72,Tablet,1979.99,4,0.21,6256.77,Guinea
4f2099a8,2024-07-06,eBay,bf239d,Laptop,785.91,3,0.13,2051.23,Chad
75c3519f,2024-08-19,Shopify,03425e,Tablet,917.27,4,0.02,3595.7,Iraq
11a0ee0c,2024-10-21,Amazon,882ec0,Laptop,140.55,1,0.24,106.82,Equatorial Guinea
16660c0d,2024-09-13,Shopify,bb6c30,Tablet,76.78,4,0.29,218.06,French Guiana
85d9a610,2024-08-10,eBay,6b4629,Monitor,1846.77,4,0.11,6574.5,Northern Mariana Islands
cd899e55,2025-01-04,Shopify,0c2566,Monitor,300.82,3,0.05,857.34,Botswana
c47e76d3,2024-07-24,Shopify,d93f02,Laptop,919.27,4,0.1,3309.37,Cameroon
b79a1903,2024-09-20,Shopify,040eef,Smartwatch,1639.94,4,0.17,5444.6,Mauritius
29648505,2025-01-26,Shopify,3c46a2,Monitor,1784.17,4,0.1,6423.01,Turkey
46ca22e4,2024-10-13,Amazon,ebf269,Smartwatch,1062.83,1,0.18,871.52,Vietnam
91377bd8,2024-08-27,Amazon,b7721a,Headphones,1151.81,1,0.29,817.79,Cameroon
6367bc22,2024-04-17,eBay,654fba,Laptop,1355.88,2,0.2,2169.41,Benin
ef9bc332,2024-08-24,Amazon,ae1125,Camera,1924.7,1,0.11,1712.98,New Caledonia
03f80c37,2024-10-03,Amazon,9d62ab,Monitor,1225.21,1,0.28,882.15,Bulgaria
d04f709b,2024-02-06,eBay,4bd9cc,Smartphone,1140.98,2,0.17,1894.03,Bulgaria
b3db5e03,2024-02-04,Amazon,5cf721,Headphones,78.34,2,0.04,150.41,Colombia
5d2c8bf2,2024-06-23,Amazon,5a9bcd,Smartwatch,207.85,3,0.15,530.02,Kiribati
b79e8c1b,2024-03-14,eBay,ae7c7f,Monitor,1175.48,3,0.2,2821.15,Vanuatu
0aa986c4,2024-07-31,eBay,e040f3,Laptop,1875.67,1,0.25,1406.75,Paraguay
7972f0d1,2024-03-22,eBay,02ff4d,Camera,1740.05,4,0.28,5011.34,Israel
9605cf06,2024-04-04,Shopify,0051e7,Tablet,1966.03,3,0.1,5308.28,Costa Rica
deb012e8,2024-04-10,Shopify,176d76,Camera,1079.28,3,0.05,3075.95,Niue
c5910226,2024-07-06,eBay,7ed336,Smartphone,1586.47,1,0.02,1554.74,United States of America
81606766,2024-11-06,eBay,5c3f3f,Smartwatch,1688.78,4,0.22,5268.99,Angola
800b4355,2025-01-05,eBay,5cc979,Headphones,1313.66,2,0.24,1996.76,Suriname
7f02765c,2025-01-11,Shopify,9fa473,Camera,710.56,2,0.12,1250.59,South Africa
1732dac6,2024-06-11,Shopify,fc6775,Laptop,966.46,1,0.12,850.48,Botswana
d11d1181,2024-10-10,Amazon,83eb6a,Smartphone,1722.94,1,0.29,1223.29,Somalia
be8bb0e0,2024-12-20,Amazon,ec1b46,Laptop,632.17,4,0.28,1820.65,Central African Republic
348db1ce,2024-07-28,eBay,dfd37e,Monitor,1851.3,1,0.07,1721.71,French Southern Territories
6a6bcbb8,2024-11-05,Shopify,882ce2,Tablet,498.12,1,0.23,383.55,United Kingdom
ebc80ff1,2024-08-04,Shopify,b0ec7a,Headphones,1511.56,1,0.19,1224.36,Anguilla
50a2af7c,2024-08-22,Shopify,5dc487,Laptop,1279.59,4,0.05,4862.44,Turkey
c74cfe24,2025-01-15,eBay,1dbba2,Smartwatch,1511.72,1,0.11,1345.43,Portugal
d8fbf317,2024-04-04,Amazon,b54f01,Monitor,902.83,3,0.05,2573.07,United States Virgin Islands
1b2be9c0,2024-06-14,eBay,180329,Monitor,1868.65,4,0.09,6801.89,Wallis and Futuna
94685033,2024-09-15,Amazon,4fddeb,Headphones,1283.32,3,0.18,3156.97,Yemen
e33639bd,2024-12-09,Amazon,6d707f,Monitor,612.18,4,0.11,2179.36,British Virgin Islands
c7e27b11,2024-06-27,eBay,eaf812,Smartwatch,1294.99,3,0.12,3418.77,Serbia
6ee84776,2024-09-09,Amazon,e1dc85,Laptop,609.29,4,0.16,2047.21,Gambia
f82c2659,2024-03-16,Amazon,84fcbe,Headphones,622.58,2,0.03,1207.81,Vanuatu
4671994d,2024-02-18,Shopify,45255c,Monitor,829.22,1,0.22,646.79,Mali
8e210b59,2025-01-24,Amazon,546bbb,Monitor,1712.24,1,0.12,1506.77,Egypt
e0a83f2a,2024-10-18,eBay,8f0855,Smartwatch,1025.58,4,0.14,3528.0,Portugal
aec2457c,2024-10-01,eBay,2dfdd9,Tablet,1373.86,3,0.29,2926.32,Wallis and Futuna
36ebf44a,2024-07-01,Amazon,fbf92b,Tablet,814.34,2,0.1,1465.81,Micronesia
ec50a1f5,2024-06-29,Shopify,e6ff2a,Camera,564.03,3,0.19,1370.59,Maldives
0c666f6e,2024-08-24,Shopify,d59965,Monitor,1911.55,1,0.12,1682.16,Reunion
19d12252,2024-03-15,Amazon,6f80bf,Laptop,1226.98,1,0.27,895.7,Thailand
f2d7b733,2025-01-10,Amazon,792cae,Headphones,1871.21,3,0.25,4210.22,Sao Tome and Principe
36266239,2024-05-26,eBay,7b333d,Monitor,446.66,4,0.07,1661.58,Northern Mariana Islands
a01f883d,2024-05-12,Amazon,e34f5e,Smartphone,336.44,4,0.21,1063.15,Christmas Island
8c4ea887,2024-11-10,Shopify,20776d,Headphones,1718.85,3,0.02,5053.42,Belize
72f1f946,2024-08-22,Amazon,534e01,Camera,1377.79,1,0.29,978.23,Paraguay
a88ba8a5,2024-04-13,eBay,4cc010,Tablet,413.83,3,0.1,1117.34,Turks and Caicos Islands
65702b83,2025-02-03,eBay,6439e2,Monitor,575.25,1,0.25,431.44,Slovakia (Slovak Republic)
417e883e,2024-02-20,eBay,782028,Smartwatch,1611.29,3,0.1,4350.48,Guyana
dbf66c7c,2025-01-30,eBay,2c1446,Smartphone,935.04,4,0.19,3029.53,Belarus
474e86c8,2025-01-02,eBay,a62921,Monitor,1357.55,2,0.3,1900.57,Guinea
b3e9953c,2024-09-09,Amazon,0cd16f,Camera,670.79,1,0.26,496.38,Barbados
710212d8,2025-01-05,Amazon,313251,Laptop,793.4,2,0.05,1507.46,Turks and Caicos Islands
3838d5fe,2024-02-17,Amazon,fd4afc,Smartphone,1981.89,4,0.16,6659.15,Saint Kitts and Nevis
4721baee,2024-04-22,Amazon,f60e81,Camera,532.85,3,0.1,1438.7,Greenland
87532d9a,2024-09-30,eBay,a09f37,Monitor,1037.59,4,0.13,3610.81,Nigeria
e748ed93,2024-09-14,Shopify,5cffc5,Laptop,1696.58,2,0.1,3053.84,Saint Lucia
0ed5db0b,2024-06-25,Amazon,4c20de,Smartphone,516.49,4,0.1,1859.36,Holy See (Vatican City State)
21674b67,2024-04-17,Shopify,79201b,Laptop,859.67,4,0.16,2888.49,Haiti
38a08849,2024-11-06,Amazon,1eb60f,Laptop,1249.43,3,0.06,3523.39,Czech Republic
c83c0c6b,2024-05-13,Amazon,5c12f1,Smartphone,988.32,2,0.16,1660.38,Montenegro
935324c1,2024-09-23,Shopify,25dbd3,Smartphone,946.03,2,0.08,1740.7,Albania
82f62a93,2025-01-04,eBay,c13710,Laptop,756.89,2,0.09,1377.54,Sao Tome and Principe
6927f479,2025-01-26,Amazon,a426cc,Camera,1193.96,1,0.22,931.29,Cook Islands
99e509a9,2024-10-28,Amazon,f80013,Tablet,1267.53,4,0.01,5019.42,Yemen
760f5cda,2024-05-11,Amazon,2fb92b,Smartphone,1323.91,2,0.11,2356.56,Holy See (Vatican City State)
952823c5,2024-07-04,Shopify,153f5c,Monitor,187.22,4,0.12,659.01,Moldova
12c0a1cf,2024-08-14,eBay,0f9f53,Headphones,1280.52,3,0.15,3265.33,Botswana
34dc6bc6,2024-08-29,Shopify,bf8aa7,Smartwatch,1908.81,3,0.2,4581.14,Turkey
e8f2780d,2024-11-13,Shopify,82b0f3,Laptop,1104.92,1,0.11,983.38,Martinique
5ea11c18,2024-12-12,eBay,156880,Laptop,1444.77,1,0.06,1358.08,Hong Kong
3d46267f,2024-02-28,Shopify,3851d8,Smartwatch,1135.63,3,0.27,2487.03,Iran
5be25971,2024-07-05,eBay,006bc2,Tablet,1716.74,2,0.29,2437.77,Hungary
86924698,2024-03-22,Amazon,5a3e87,Smartwatch,1862.69,3,0.01,5532.19,Canada
00607fc1,2024-11-02,eBay,df04ad,Smartphone,409.23,4,0.16,1375.01,Armenia
c6b75665,2024-11-26,Amazon,b15a5a,Smartwatch,901.88,1,0.1,811.69,Mauritius
70e83c17,2024-08-04,Shopify,314897,Laptop,815.15,1,0.08,749.94,Honduras
a9123e7d,2024-12-03,Shopify,e10255,Smartwatch,840.17,3,0.1,2268.46,British Virgin Islands
a05e750f,2024-03-25,Amazon,11366d,Headphones,294.77,2,0.19,477.53,Guernsey
